q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0.237205,-8.88858,9.96539,26.5284,17.4459,10.0936,16.4644,24.6938,29.6809,8.64398,16.0804,14.1468,3.53995,14.5125,26.4353,12.6196,25.8809,-0.657227,18.5062,4.17487,28.4048,18.336,23.8345,19.9429,30.5797,9.29843,42.6002,24.9982,30.6903,5.95175,36.7881,4.19577,21.2409,12.3553,14.8851,2.44568,22.594,18.6566,22.0296,8.1774,10.9367,24.8661,16.9127,27.1563,4.93369,28.2386,3.43262,15.8179,15.9911,18.7881,14.9325,16.3428,22.0296,17.0816,22.4731,14.6217,7.16776,16.8288,20.0865,7.7384,13.7263,18.8607,9.52075,13.4086,23.9063,26.6608,-1.66406,22.4093,20.5945,16.2468,31.3275,-1.93939,15.153,-1.81119,34.8897,8.19583,11.2038,25.5068,23.9063,14.4,36.9356,10.1121,34.0241,26.73,9.63464,14.9327,17.0246,36.0142,16.3965,0.0905762,14.3615,6.33426,21.019,21.4848,6.96548,23.644,29.6425,7.46405,16.7439,25.2547,32.346,30.5389,13.6153,22.0078,21.0411,10.9446,13.4591,18.758,22.2549,24.361,14.3064,1.44156,12.4104,12.4093,2.62598,16.4048,16.0317,31.2045,14.9872,20.3321,16.6227,12.2528,31.425,-0.334717,17.5068,14.1945,23.2961,16.4563,7.04691,24.6771,25.6091,11.0484,18.3494,16.8381,8.4787,25.2549,13.7753,15.9838,9.78348,35.7397,13.83,31.2046,26.0724,7.19287,22.2336,25.0217,33.3092,17.3909,13.0912,16.5656,10.9369,5.08871,21.3815,35.2975,29.8752,22.1686,9.68195,9.78302,24.9483,10.0461,6.47668,14.198,27.5528,19.9953,13.8811,25.3551,16.51,21.6644,42.8372,26.6617,10.5198,18.5237,19.5723,9.99469,25.0215,12.7789,33.4501,27.2233,24.1953,0.408142,13.7751,20.2745,18.684,30.3333,1.85767,9.88379,16.4355,27.9139,39.3036,6.53519,26.5979,35.9199,27.9066,23.0811,5.91837,13.4054,17.9828,32.9769,8.00076,18.01,17.0167,23.1187,-1.021,31.3943,11.2041,-6.42935,16.668,10.6197,26.4999,16.709,8.20667,23.5711,6.76346,38.8678,19.2415,18.0318,14.7752,22.2701,-4.92957,27.2567,10.7864,14.4067,15.6161,7.00214,13.7755,4.80896,26.1673,19.9691,18.0632,12.0961,8.78775,4.37598,11.9392,11.2526,6.71057,11.5722,26.7299,35.2452,34.1,8.14679,15.2443,37.5379,13.1456,10.2626,8.06262,26.2687,10.9897,5.1329,24.4311,39.6407,4.65668
0.23758,-7.53241,5.66019,11.6932,27.4589,33.6125,45.4261,23.8979,3.14023,22.767,12.5164,22.2631,8.83804,27.4213,9.95184,20.7046,33.8707,14.6907,36.3792,35.0063,5.23999,12.406,6.4631,21.1946,-4.5061,9.33182,22.5303,18.9432,-5.05673,29.3884,23.4126,22.5016,-9.99249,-2.54443,12.868,14.9434,15.1158,13.2531,14.7923,13.8045,23.8094,12.9516,19.4767,8.12762,30.6583,26.1471,20.9706,18.097,14.7835,15.5516,4.13229,24.4757,23.5864,2.34183,4.9227,15.5364,29.5252,10.0411,31.7464,17.8827,6.88376,10.811,18.3643,1.77219,9.79327,8.01703,4.09415,-2.28592,16.0206,39.5762,1.84918,6.45685,5.3653,20.5003,24.8771,37.0536,24.862,16.9197,11.6563,1.27927,18.0428,19.7378,14.9493,26.4782,19.0017,16.1245,23.5735,2.76382,27.7249,18.0975,21.9494,8.21906,6.86621,27.0316,30.0924,-1.1178,6.62601,18.682,17.131,25.0069,13.3777,13.303,12.9514,16.6606,15.1808,8.37601,16.5027,35.173,33.15,11.2666,21.357,19.7449,14.1021,32.5145,12.6859,15.7491,18.3094,7.26367,16.1761,23.4688,22.6362,17.4048,20.8682,16.0307,29.3883,24.1643,6.31964,20.3355,8.39606,14.1821,20.015,29.7267,25.9848,22.8553,5.60657,15.1739,21.8815,14.5254,19.4299,10.3901,17.4067,29.4138,19.696,2.22406,4.62683,23.4252,19.3714,38.5609,8.41788,7.10706,33.1499,32.4155,16.0205,14.0323,16.6607,0.0602722,10.0132,23.9584,31.3448,15.9668,9.15295,9.77444,21.9494,8.02167,24.6526,11.8293,26.7842,27.7469,24.2976,2.04099,7.93051,34.4517,23.5024,31.8817,22.0936,20.3299,29.321,13.4131,25.5121,23.5425,23.7477,33.7773,13.765,20.8612,14.3177,32.6161,10.7811,31.4109,12.0818,10.2791,29.8186,27.7706,6.47192,20.3885,14.434,-1.0741,19.2151,3.93213,18.9466,33.4192,16.6656,10.592,34.3838,16.549,13.6792,39.1632,37.0785,12.8162,18.8402,28.0336,-5.60962,23.5429,18.4668,26.2933,7.70911,15.8092,18.8971,24.3713,14.1024,15.7409,10.3437,44.3733,9.35037,19.2707,7.21725,11.9846,9.86584,21.503,32.8472,2.64331,43.9512,25.3947,25.5807,24.386,27.8341,5.82959,44.6254,20.7107,21.6748,22.0444,22.0354,2.79935,18.3099,36.8958,24.5803,15.3821,13.7258,9.9223,18.8418,21.1878,23.252
0.237955,-5.38589,13.4523,32.6674,32.8114,25.8066,32.3626,-1.83389,0.864838,28.3184,9.57224,17.7967,6.94598,22.24,4.79922,22.9942,13.0043,32.272,18.6975,16.7376,20.0212,23.2087,16.9373,32.1528,4.4158,-1.28229,14.8176,10.2071,12.76,-2.22073,24.6643,33.968,-0.299835,3.47733,29.9271,16.0612,9.23083,32.9792,28.0764,24.6006,10.9835,18.3653,26.3286,9.41342,18.3127,32.2955,3.02374,26.2811,17.2548,13.4751,3.4837,17.3878,2.94321,30.5504,10.4951,33.9862,25.4728,34.3571,29.8622,-0.906982,30.6333,12.9627,20.6192,35.9801,8.6911,18.7772,19.9193,19.8692,-7.92044,29.6979,30.0736,11.7747,12.5845,30.9042,19.3726,23.8645,24.5093,17.2456,17.5966,8.94977,2.34799,14.5034,7.15109,3.9472,23.4254,12.4016,11.3452,1.81555,-0.63736,0.948425,0.378326,15.9915,12.4692,24.2482,24.1755,10.5801,4.68243,21.2104,15.8242,12.8062,4.40518,16.8378,36.6577,21.8604,15.5163,15.344,27.3592,9.07364,5.02945,6.11206,14.7062,6.10629,8.73392,17.9081,15.6752,17.966,11.6597,13.9604,12.7181,15.8174,23.0523,25.0558,22.8891,9.939,21.8092,37.5669,1.41757,15.3292,-1.65088,10.9305,30.9438,31.6081,24.0226,11.8824,22.2389,21.1611,18.2362,18.6178,19.8091,23.0473,25.5892,5.30038,35.7465,0.239349,29.6391,13.326,15.7222,0.40918,9.18808,1.89838,0.158325,15.5163,25.7979,15.136,11.3452,-6.30206,22.6695,13.5963,17.2549,19.2689,7.22913,17.5868,33.7419,20.8941,18.6175,26.3885,1.86218,25.5363,-2.11282,27.9393,17.3271,26.6301,23.4194,24.8833,29.5336,43.09,26.6074,24.5094,21.1032,6.65332,17.4251,0.409302,23.5408,11.3033,13.2788,18.8314,9.44385,13.2378,27.4792,9.99677,0.360138,14.1642,24.7139,27.2654,20.9457,10.0678,13.3697,19.1723,12.3107,20.1228,9.75739,12.1994,15.2007,24.7253,12.0891,24.4493,15.5327,20.94,4.41318,-8.90018,13.0561,29.1153,19.9253,8.15134,23.8609,19.9192,-1.53082,11.6151,20.3494,11.7026,4.14386,21.0497,20.1289,36.1194,29.0514,-2.82486,1.96967,22.7244,11.1019,29.7234,26.6072,9.11917,6.41321,19.6985,12.042,8.99063,24.5148,13.5293,12.6071,29.218,13.8185,29.9681,13.5295,14.6448,25.311,5.99246,-0.569916,18.5236,20.0255,21.8604,24.5029
0.238331,4.29089,-5.58902,10.3427,21.2207,10.2868,8.08426,29.1957,6.87347,9.41147,17.8352,34.4396,10.1463,29.2476,19.0341,11.0589,-0.243958,4.20764,19.8922,7.12115,20.5129,8.79416,29.6297,12.5945,16.4061,2.94666,27.9979,8.23517,18.6295,16.2424,29.2599,22.7623,17.6758,20.7591,16.4786,12.1929,10.2219,22.2199,20.4697,20.0549,9.76328,13.5834,6.78296,10.6118,20.7706,20.9095,20.5461,19.5073,31.0787,15.4909,12.0873,20.9007,26.8966,15.2443,-2.65491,11.442,3.06696,26.386,21.4686,28.751,30.3537,0.430725,19.1932,38.1321,15.8024,17.8345,14.5674,21.2531,7.83328,5.94009,21.4274,9.31406,23.1663,26.7147,23.4739,20.2762,13.73,13.1055,14.1283,19.981,14.8264,-2.03714,30.9732,2.76797,-3.76886,16.5577,13.5334,14.555,19.5473,-5.01358,31.58,10.2777,14.1282,22.0445,9.84412,11.3379,25.0329,21.4686,13.8617,10.5904,17.5162,17.2379,33.6095,29.7023,15.6506,17.3987,-5.57098,18.1527,26.8316,12.2816,9.11078,16.7583,14.7244,23.9153,30.2721,30.414,20.8248,27.1115,14.3603,5.04422,-2.39856,22.9143,21.8255,9.90085,28.5257,30.3119,8.02078,10.9381,43.3823,4.02313,34.0482,6.38004,23.823,33.0939,17.8351,30.3744,18.3935,28.8526,30.6442,34.5542,21.5466,15.6391,27.0132,0.438293,27.9672,9.6973,28.9303,31.7678,13.2543,2.61398,17.598,26.7708,8.6701,9.82642,12.9756,22.3362,15.2059,18.6348,20.4363,21.4274,23.2214,13.2416,20.9227,4.80826,10.4108,20.1838,18.514,18.3936,4.65375,38.1999,10.222,40.492,12.4341,13.2912,23.3823,63.912,24.5675,19.313,33.3779,20.9557,31.8118,12.5412,6.74277,28.2611,21.9409,26.8317,6.59885,18.797,14.5677,9.90909,37.347,28.7242,21.8094,2.86652,11.7918,24.1975,-3.97012,8.02087,20.9418,9.89453,21.0931,20.825,28.9545,22.3072,39.4129,49.6687,12.5232,2.17978,34.22,30.7678,14.4451,20.676,16.0466,9.10562,43.2122,34.9464,17.7967,22.7329,15.0037,17.4773,35.8902,15.9992,16.4366,24.8966,1.34116,17.5564,21.9998,20.8249,35.0002,32.2712,16.2004,14.8466,11.5137,30.5293,17.5572,12.7833,5.00647,22.4709,26.5518,24.4283,4.92041,11.5286,26.3861,10.2778,19.627,14.1283,14.0431,19.8614,23.3363,22.7054,28.8182
0.238706,-6.73529,-6.1857,13.4511,26.8986,22.0005,7.33777,29.5093,10.7564,6.68689,15.7172,12.2833,23.5963,7.26163,31.3086,10.2128,1.8634,19.2921,24.1146,25.3781,17.8052,5.55582,18.7846,21.0125,20.7838,9.71286,25.9235,12.0197,5.09567,18.5286,19.5168,19.6909,7.14325,9.59521,19.3297,2.34415,32.2272,9.39746,5.7822,8.38809,16.0593,17.2523,13.6157,16.948,10.9787,14.3766,11.0283,3.50378,16.648,29.925,24.2897,12.1888,17.7574,-9.08365,33.7363,8.42789,25.4879,30.8809,22.5451,18.2055,30.6681,27.8221,15.967,15.6258,33.0427,12.4706,16.3534,2.50314,43.7414,-4.55978,15.9668,13.3301,15.2169,26.8513,20.9649,0.947845,-6.75925,21.5506,14.2895,0.185303,20.5057,10.6675,26.0848,29.6862,19.0866,3.06076,4.74167,23.468,16.0321,5.94626,24.2315,18.3825,8.0387,29.1486,20.1205,4.77731,25.7041,19.8221,20.3941,12.7315,29.977,11.6146,20.2324,15.6028,37.9439,19.9005,8.38904,9.78412,20.9649,22.055,5.07343,12.7723,-0.355164,23.8518,21.5872,35.0701,26.5197,29.9586,16.1709,8.69733,17.0354,26.4156,12.2747,22.5661,21.7916,16.7358,13.46,22.8792,19.6628,23.1321,13.0151,30.5847,26.4667,30.0736,15.7173,10.0171,16.827,13.9473,-8.24405,25.2162,19.0724,4.33978,36.9138,15.4911,23.6949,22.768,22.4501,25.2162,15.0596,21.8913,7.06534,45.5257,-1.89728,31.7122,18.5897,21.4652,23.7488,15.1507,37.3802,13.2466,19.6163,11.8123,33.7924,1.38791,22.6566,33.1936,25.9225,30.9861,22.3468,16.4691,14.2895,4.80054,19.9107,23.8019,12.4306,16.9164,2.99261,42.729,8.81583,5.42987,36.4317,26.5734,12.5988,42.4174,22.7148,32.6841,23.9706,24.0666,4.38901,25.1068,20.5916,16.5358,13.3447,21.5679,19.0363,15.1288,15.7379,15.356,21.4655,28.2789,12.6469,20.5406,19.7616,24.1789,49.7985,11.4139,11.1091,47.323,22.9924,12.3045,1.00482,19.057,-1.4718,1.24402,11.0704,13.0903,17.5993,3.65506,15.151,37.032,6.45139,12.5865,20.0946,29.6771,17.3717,15.4455,30.7273,2.33133,13.4598,19.7386,31.245,32.3963,20.1201,7.95963,28.0559,31.1272,10.6084,11.5398,22.3276,32.7876,9.12576,12.0421,39.8703,15.1288,22.0708,16.192,20.4791,21.4757,8.31033,19.3906,28.853
0.239081,-6.74756,3.11313,22.67,0.000610352,7.07687,3.94006,24.5207,30.5407,6.52701,24.034,0.504486,26.4088,14.5172,26.1195,11.6205,9.17978,3.72568,13.9432,28.2049,23.6117,23.3358,24.9256,34.1697,12.0308,-0.493225,23.8114,24.7367,11.4099,16.0811,33.1949,7.09842,31.0373,8.29666,10.8395,22.5361,3.59357,16.7804,18.1188,14.0548,27.5129,23.3869,15.8283,14.8519,22.7769,14.5442,26.2406,16.0183,21.5093,44.7596,14.9608,27.4689,8.64542,12.1937,8.42068,14.5765,20.0257,29.071,22.8734,34.6726,7.2561,22.4764,13.9433,27.6344,17.0673,20.2884,5.7558,12.6835,40.4033,-0.540985,21.6906,4.18085,4.7088,14.4462,34.4123,1.21649,9.77112,18.5724,19.9339,8.52734,13.6974,7.62277,14.5443,28.9503,32.4577,21.5638,11.3061,17.4811,27.2223,10.2922,5.28506,15.1281,7.6069,26.3192,17.8295,21.3672,25.4249,13.6824,26.8526,18.3083,12.1235,24.5602,29.9593,16.4616,7.80185,9.27924,14.8729,16.0471,22.0508,23.2005,19.6573,24.9301,15.9518,4.09262,17.3859,18.2778,16.2071,18.3135,25.9102,36.9649,2.36725,12.564,8.0502,22.7402,-3.13535,16.7805,5.38403,22.9645,34.1952,33.495,28.9045,17.1305,28.4534,3.11252,16.0178,20.026,14.5442,25.0086,10.2131,12.2963,5.18201,16.8764,28.5775,19.5697,29.2743,24.2731,4.25949,19.4535,25.6272,2.63632,15.1514,8.08737,22.9242,20.6812,24.1949,32.6667,4.14581,22.2646,26.113,21.9775,23.2512,24.1864,3.55624,13.7999,33.3339,15.8607,29.3148,9.6619,18.78,50.986,5.31369,8.14282,16.4958,10.7603,15.952,23.873,27.2222,26.9799,12.9803,5.66486,10.5234,22.6026,26.729,23.8729,22.8005,32.9749,29.9143,31.3374,17.8018,8.72849,9.06519,5.26385,11.2543,12.6645,10.9682,4.25937,13.9698,22.5295,26.6491,36.623,12.2421,9.32678,34.5786,22.2988,0.0196228,22.0648,14.257,8.2258,21.9926,15.2885,26.5688,30.675,24.2041,-6.15344,15.3781,-2.56171,28.5774,8.44189,21.6906,12.0977,9.69388,17.2575,15.9805,2.60065,24.5964,10.8651,25.1268,24.5206,31.6739,22.851,15.474,9.77106,27.5497,19.8411,20.2682,19.9906,10.5517,23.3244,23.2005,17.5775,17.6404,16.3963,33.6685,19.1325,28.1653,15.0605,11.8031,27.5499,9.04031,7.49719,28.1653
0.239456,5.37643,8.24799,18.4233,9.88934,23.4667,19.5251,-1.87476,-5.8486,8.39352,16.6666,20.6994,19.3181,13.4846,2.25281,12.0336,9.59692,9.6059,34.7314,15.1224,-1.12088,16.5403,23.5102,18.9897,3.10422,19.7216,31.2404,31.7801,2.47119,33.7752,13.5484,0.188416,16.4835,17.8854,20.0945,5.46997,13.169,13.1691,25.5793,0.582184,28.349,36.6877,14.4919,27.2635,6.38684,15.5043,2.099,9.29626,23.2632,25.6088,14.2097,31.4062,1.4187,11.7496,15.9422,6.43167,8.72949,4.00018,35.9789,34.2891,31.93,15.9731,23.1445,20.7856,36.1602,19.201,-2.85883,13.9256,28.0473,18.7577,27.4061,15.6502,9.48853,18.2609,0.454376,14.2742,33.491,2.09085,13.7367,19.4283,41.269,2.97357,0.148224,21.5176,37.4752,13.6413,19.6597,27.8218,11.8755,22.619,17.7621,26.8267,16.5751,26.321,29.2114,0.67984,10.6841,13.5138,22.8537,21.485,25.4272,10.9277,20.2769,9.73398,23.2278,11.1255,-3.74222,12.1592,34.0415,21.2329,45.3741,21.2381,7.80249,-1.38788,17.4476,17.2105,18.846,17.5325,1.15509,25.2103,15.698,9.27811,19.292,19.0713,16.4519,22.536,16.3159,20.1436,4.54532,29.7166,18.0637,4.45361,11.3671,25.0145,13.2651,19.7842,19.201,22.1684,28.5428,3.91049,7.6485,18.6712,29.3951,24.1153,15.3162,22.2924,27.6761,21.7686,24.7645,20.2167,12.4091,9.0874,20.3871,11.3264,20.2271,23.7917,24.7645,8.08673,5.59918,2.68878,36.8991,6.56064,25.1798,6.25949,3.40829,25.8587,27.569,12.9449,10.6267,12.4994,27.0775,10.0306,11.7576,27.6451,16.326,24.1588,23.7915,30.0835,-0.836304,9.5629,22.0447,5.61139,29.5772,13.3922,3.51822,25.5025,22.4994,21.3073,6.7966,19.6598,13.4846,14.021,9.11328,25.295,24.965,10.9672,18.6323,9.8082,10.1731,28.2431,-0.377777,47.2307,13.4196,28.3009,9.92047,26.9125,24.6042,20.3387,22.5786,24.1588,8.08661,30.626,15.1498,14.8722,26.2697,39.4547,27.1218,-1.32581,19.7354,10.2444,23.7115,23.8739,8.3949,24.1196,31.1446,9.01291,27.4175,22.5359,22.2576,21.1627,5.91742,24.1194,19.5869,9.0932,18.0474,1.3385,10.1322,21.6391,16.394,28.7516,27.3613,6.5351,37.8559,34.1898,16.5089,29.0644,17.9048,12.2271,21.9681,16.4836,32.0919
0.239831,16.9866,-0.318268,11.2543,6.45715,13.3325,13.9429,4.87399,14.7314,21.7161,9.62341,9.89352,10.9507,26.3673,2.12903,13.8616,7.64658,-2.23666,34.0747,12.3856,13.2022,23.103,24.9908,27.6446,25.235,18.7861,29.0998,25.1089,24.6419,8.22055,22.0731,15.9366,-4.5351,12.5378,4.93027,9.17856,13.8616,7.48331,7.36856,15.4593,13.3616,23.1613,10.3115,4.57422,39.2934,4.61868,-1.21439,1.2276,25.3168,21.3922,8.82004,24.9687,17.8204,9.51266,22.4915,24.9909,26.7054,11.4586,18.5609,5.29803,33.298,13.2548,22.3047,5.35617,24.5886,20.8845,3.86945,-10.2166,30.7996,20.1429,51.9043,18.1561,13.5724,17.0096,17.7226,19.0457,4.44965,1.93134,22.8492,27.4964,31.1412,17.8971,9.26599,2.02289,10.3368,31.1758,7.75101,18.6238,5.58755,15.9932,25.5201,-2.83859,28.0678,30.7653,3.66159,18.2104,3.23593,15.3657,-0.527557,-0.509766,22.5466,32.1711,19.9823,16.7307,18.9552,5.70642,40.6032,23.8446,28.7705,25.2817,33.0512,18.6285,18.2418,16.4279,32.4093,20.3037,23.1391,-1.17508,16.9798,13.4121,22.8263,24.7003,20.1129,21.9355,16.0522,29.5173,19.1153,23.3037,17.2397,14.3685,17.399,21.4597,12.5945,18.3634,18.5989,11.9399,29.8888,21.014,25.4968,22.9419,26.4946,23.2466,33.6223,17.5795,23.0134,20.2733,5.83932,15.9932,4.85449,7.68091,16.8501,22.4218,10.2245,34.0922,19.9168,1.82053,23.103,21.7243,0.29068,16.791,9.38058,12.0396,28.7255,24.1548,30.3043,21.3339,11.143,33.9552,8.97693,8.77548,28.0679,26.6464,8.97693,21.6892,11.5674,11.4945,9.35495,10.8307,26.2786,21.5021,23.7892,15.4143,21.8584,8.0217,29.8072,22.0835,10.4207,5.83853,15.7619,24.2617,10.9871,27.8111,17.5399,21.0143,-1.83182,7.28543,21.175,18.2483,26.4528,33.3099,33.5653,30.967,35.0432,40.6358,10.8309,21.2366,11.0089,-5.54739,16.5421,6.86404,15.34,24.991,20.8148,12.9918,16.5008,14.3117,-4.10303,14.703,17.9518,12.2995,28.6913,12.8846,-2.06183,33.746,8.10419,-5.14227,10.3432,27.778,12.4686,10.7567,27.9017,27.0746,-0.675171,23.0465,20.8576,21.4598,17.1411,27.7317,12.4895,14.9457,7.48331,9.69113,27.7318,22.3275,8.3111,10.6724,30.3045,22.1662,6.03366,12.5946,26.2536
0.240206,5.30615,7.43726,11.2354,31.6829,3.27182,32.5494,18.9112,-5.16217,0.0969543,-9.21478,20.8,6.07239,-2.15259,23.8897,18.9111,13.4079,27.7729,22.1658,18.8906,37.5088,12.5774,26.2126,18.0816,14.9042,25.7975,-4.57053,19.5521,13.3075,36.2332,27.1461,-1.40305,26.9245,14.1697,12.9354,18.2436,22.8231,3.26355,24.8154,-1.25586,4.48633,11.7949,20.9534,25.8745,38.4519,25.8821,8.37921,28.0474,9.02081,8.18448,37.17,20.8354,22.1034,5.06912,-0.950562,19.8758,-0.800629,14.5867,6.58777,-5.31268,17.3189,20.3939,11.7025,14.5867,15.6012,14.4261,37.7387,11.0503,24.1638,2.21536,22.5456,25.5159,28.8484,12.4887,2.07227,34.5267,1.00928,31.2984,-7.87042,10.2953,25.5714,24.6422,27.691,9.91788,-2.15207,15.7752,33.0208,23.2162,-2.60565,20.2344,22.4969,6.40201,8.37921,18.2625,26.6549,29.1423,33.723,11.4115,14.2166,7.61337,49.9883,18.3288,11.4949,24.0017,23.9314,22.1775,8.21451,9.42563,25.6091,18.3669,6.45883,34.6909,7.48563,31.5075,21.3936,12.9189,25.8322,14.4442,25.1429,-9.52377,31.5075,25.3071,35.631,30.6299,13.0516,21.0177,29.4922,20.8791,13.9673,33.315,29.4998,12.4067,26.6235,27.7738,29.5501,24.4414,12.0145,8.84473,24.3527,8.81543,23.89,12.3318,27.0633,7.2691,35.631,23.7504,26.2173,13.9242,14.0804,27.5557,12.03,35.6241,34.0893,24.7508,5.66245,19.0502,4.15927,3.26895,17.4775,13.2086,30.212,15.7931,19.1699,44.0186,15.4741,25.7819,28.1302,24.9778,25.2661,-10.6252,14.9994,22.7762,0.992371,21.6194,10.7987,22.1777,22.3589,15.159,13.6818,20.1775,40.353,16.0276,19.9137,21.5768,28.8414,17.4615,1.59161,30.1924,9.43903,9.26999,13.8109,6.76123,30.256,7.03674,14.3513,15.7093,13.2204,15.3943,24.4642,25.4085,25.2929,12.5921,-11.9647,15.9337,6.4285,16.0425,17.7425,25.8819,40.6284,20.6758,17.425,18.6687,22.569,21.3185,-7.87537,27.5027,22.2441,4.76035,6.58203,19.3515,10.3051,24.8153,-0.948975,18.7718,26.7866,19.3329,8.87631,21.0177,4.29611,7.30286,12.4332,-4.40982,29.9557,-0.195404,17.0528,11.506,35.2652,27.254,27.4197,15.7931,20.1149,19.9941,21.5236,14.2081,0.851532,5.97183,27.5276,21.8538,32.1516,32.349,35.0934
0.240582,8.70755,-5.79224,15.9438,12.2634,30.9263,17.4756,25.5846,9.78952,18.614,23.3428,41.5748,14.7507,17.422,32.4806,16.8094,36.4341,-0.600952,40.4441,8.3075,37.544,14.4444,19.236,-1.28915,8.50775,-4.95465,29.5374,17.3929,29.1466,9.65454,6.10895,3.74417,23.4386,27.2243,22.1689,10.3188,7.44946,30.8494,7.62131,12.0195,20.1158,8.40915,17.6059,12.735,-7.92355,6.60367,15.0544,7.86154,14.5645,-4.13666,24.9029,8.15347,14.6512,-3.95822,29.8973,31.2619,8.44568,9.1059,27.1168,8.46259,26.4386,30.8097,29.4258,-3.20764,20.6121,14.2228,7.31311,9.73016,28.0512,19.3376,31.4753,17.6582,22.0993,7.65753,-12.4426,14.1135,30.7248,26.8384,21.4896,25.903,22.4548,16.2291,26.8237,38.0081,-0.46759,30.7614,29.0565,9.86697,5.53885,24.8034,25.6272,30.6058,29.9721,27.9792,22.2733,9.78946,21.5587,24.7726,43.835,9.61395,0.517944,24.4485,9.28391,8.30759,16.1234,28.7295,21.8826,31.2674,8.9697,8.96939,-0.255127,16.0639,13.6156,16.461,8.70065,27.9958,17.687,20.9958,7.64011,5.53885,28.4926,7.79623,15.2145,11.5723,19.8971,20.9045,17.4479,8.77658,20.5094,22.029,6.01749,13.3874,31.0544,26.049,32.1059,34.1506,26.8236,11.1364,28.8401,2.31174,21.6528,16.596,20.6428,23.1829,26.6277,16.2509,16.8894,22.7586,10.0609,29.3351,15.7159,14.0834,20.1573,38.0973,37.239,10.8015,31.6867,11.8592,34.5287,11.5663,32.4807,5.88095,22.6872,17.5804,4.69208,0.700287,16.9946,25.6515,8.38937,31.674,4.81699,47.3278,9.26321,1.59946,17.4219,17.3426,9.04721,12.5811,6.17426,7.50311,15.3951,4.64835,14.0004,4.78793,29.972,30.3819,16.2543,23.1103,24.8719,46.8828,5.41785,25.886,13.814,24.3171,18.1895,12.5116,0.156799,36.6911,12.8481,14.0502,18.0309,4.52451,11.4726,15.981,36.2851,12.5557,-2.48074,25.9446,2.58936,9.45929,11.859,15.7159,21.7888,19.1495,15.3727,13.7516,16.8364,21.7505,18.886,19.0551,30.022,12.6008,38.8386,24.872,37.0801,14.58,26.4733,30.8495,16.8644,16.5977,23.081,18.7264,31.3156,26.9535,37.093,2.00549,19.8224,34.9056,11.3164,7.3468,19.7346,24.3176,17.608,16.5976,27.5614,31.4348,25.196,7.10498,18.272,17.8732,24.642
